tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_formation_name	er_fossil_name	er_location_name	er_member_name	er_mineral_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_csd	measurement_date	measurement_dec	measurement_demagn_code	measurement_description	measurement_elevation	measurement_flag	measurement_freq	measurement_height	measurement_inc	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magn_mass	measurement_magn_moment	measurement_magn_volume	measurement_magnitude	measurement_number	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_positions	measurement_r2	measurement_sd	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_sweep_rate	measurement_temp	measurement_temp_change	measurement_time_zone	treatment_ac_field	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_dc_field_phi	treatment_dc_field_theta	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
	This study				DSDP Site 522			16-3-108	16-3-108	16-3-108		16-3-108-LP-IRM		LT-IRM															g								0.00216				935												u		300			0				1										300			
	This study				DSDP Site 522			16-3-108	16-3-108	16-3-108		16-3-108-LP-X		LP-X			0.000000147												g												936												u		300			0.01				0										300			
	This study				DSDP Site 522			16-3-110	16-3-110	16-3-110		16-3-110-LP-AF-DIR		LT-AF-Z											185.7				g			43.2					0.00000563				937												u		300			0.015				0										300			
	This study				DSDP Site 522			16-3-110	16-3-110	16-3-110		16-3-110-LP-ARM		LT-AF-I															g								0.000114				938												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			16-3-110	16-3-110	16-3-110		16-3-110-LP-IRM		LT-IRM															g								0.0021				939												u		300			0				1										300			
	This study				DSDP Site 522			16-3-110	16-3-110	16-3-110		16-3-110-LP-X		LP-X			0.000000142												g												940												u		300			0.01				0										300			
	This study				DSDP Site 522			16-3-114	16-3-114	16-3-114		16-3-114-LP-AF-DIR		LT-AF-Z											184.2				g			43.6					0.00000589				941												u		300			0.015				0										300			
	This study				DSDP Site 522			16-3-114	16-3-114	16-3-114		16-3-114-LP-ARM		LT-AF-I															g								0.000111				942												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			16-3-114	16-3-114	16-3-114		16-3-114-LP-IRM		LT-IRM															g								0.00205				943												u		300			0				1										300			
	This study				DSDP Site 522			16-3-114	16-3-114	16-3-114		16-3-114-LP-X		LP-X			0.00000014												g												944												u		300			0.01				0										300			
	This study				DSDP Site 522			16-3-116	16-3-116	16-3-116		16-3-116-LP-AF-DIR		LT-AF-Z											183.3				g			42.4					0.0000042				945												u		300			0.015				0										300			
	This study				DSDP Site 522			16-3-116	16-3-116	16-3-116		16-3-116-LP-ARM		LT-AF-I															g								0.000108				946												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			16-3-116	16-3-116	16-3-116		16-3-116-LP-IRM		LT-IRM															g								0.00212				947												u		300			0				1										300			
	This study				DSDP Site 522			16-3-116	16-3-116	16-3-116		16-3-116-LP-X		LP-X			0.00000015												g												948												u		300			0.01				0										300			
	This study				DSDP Site 522			16-3-119	16-3-119	16-3-119		16-3-119-LP-AF-DIR		LT-AF-Z											185.1				g			39.7					0.00000689				949												u		300			0.015				0										300			
	This study				DSDP Site 522			16-3-119	16-3-119	16-3-119		16-3-119-LP-ARM		LT-AF-I															g								0.000121				950												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			16-3-119	16-3-119	16-3-119		16-3-119-LP-IRM		LT-IRM															g								0.00235				951												u		300			0				1										300			
	This study				DSDP Site 522			16-3-119	16-3-119	16-3-119		16-3-119-LP-X		LP-X			0.000000162												g												952												u		300			0.01				0										300			
	This study				DSDP Site 522			16-3-122	16-3-122	16-3-122		16-3-122-LP-AF-DIR		LT-AF-Z											185.3				g			40.7					0.00000774				953												u		300			0.015				0										300			
	This study				DSDP Site 522			16-3-122	16-3-122	16-3-122		16-3-122-LP-ARM		LT-AF-I															g								0				954												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			16-3-122	16-3-122	16-3-122		16-3-122-LP-IRM		LT-IRM															g								0.00223				955												u		300			0				1										300			
	This study				DSDP Site 522			16-3-122	16-3-122	16-3-122		16-3-122-LP-X		LP-X			0.000000154												g												956												u		300			0.01				0										300			
	This study				DSDP Site 522			16-3-125	16-3-125	16-3-125		16-3-125-LP-AF-DIR		LT-AF-Z											180.9				g			46.8					0.00000555				957												u		300			0.015				0										300			
	This study				DSDP Site 522			16-3-125	16-3-125	16-3-125		16-3-125-LP-ARM		LT-AF-I															g								0.000107				958												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			16-3-125	16-3-125	16-3-125		16-3-125-LP-IRM		LT-IRM															g								0.00223				959												u		300			0				1										300			
	This study				DSDP Site 522			16-3-125	16-3-125	16-3-125		16-3-125-LP-X		LP-X			0.000000158												g												960												u		300			0.01				0										300			
	This study				DSDP Site 522			16-3-127	16-3-127	16-3-127		16-3-127-LP-AF-DIR		LT-AF-Z											179.5				g			34.4					0.0000039				961												u		300			0.015				0										300			
	This study				DSDP Site 522			16-3-127	16-3-127	16-3-127		16-3-127-LP-ARM		LT-AF-I															g								0.000108				962												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			16-3-127	16-3-127	16-3-127		16-3-127-LP-IRM		LT-IRM															g								0.00223				963												u		300			0				1										300			
	This study				DSDP Site 522			16-3-127	16-3-127	16-3-127		16-3-127-LP-X		LP-X			0.000000157												g												964												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-005	17-1-005	17-1-005		17-1-005-LP-AF-DIR		LT-AF-Z											273.6				g			33.7					0.00000128				965												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-005	17-1-005	17-1-005		17-1-005-LP-ARM		LT-AF-I															g								0.0000923				966												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-005	17-1-005	17-1-005		17-1-005-LP-IRM		LT-IRM															g								0.00209				967												u		300			0				1										300			
	This study				DSDP Site 522			17-1-005	17-1-005	17-1-005		17-1-005-LP-X		LP-X			0.000000152												g												968												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-009	17-1-009	17-1-009		17-1-009-LP-AF-DIR		LT-AF-Z											270.1				g			16.7					0.00000117				969												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-009	17-1-009	17-1-009		17-1-009-LP-ARM		LT-AF-I															g								0.000108				970												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-009	17-1-009	17-1-009		17-1-009-LP-IRM		LT-IRM															g								0.00219				971												u		300			0				1										300			
	This study				DSDP Site 522			17-1-009	17-1-009	17-1-009		17-1-009-LP-X		LP-X			0.000000156												g												972												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-012	17-1-012	17-1-012		17-1-012-LP-AF-DIR		LT-AF-Z											286.7				g			-61.5					0.00000149				973												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-012	17-1-012	17-1-012		17-1-012-LP-ARM		LT-AF-I															g								0.000142				974												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-012	17-1-012	17-1-012		17-1-012-LP-IRM		LT-IRM															g								0.00294				975												u		300			0				1										300			
	This study				DSDP Site 522			17-1-012	17-1-012	17-1-012		17-1-012-LP-X		LP-X			0.000000206												g												976												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-015	17-1-015	17-1-015		17-1-015-LP-AF-DIR		LT-AF-Z											348.9				g			-51.5					0.00000462				977												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-015	17-1-015	17-1-015		17-1-015-LP-ARM		LT-AF-I															g								0.000134				978												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-015	17-1-015	17-1-015		17-1-015-LP-IRM		LT-IRM															g								0.00263				979												u		300			0				1										300			
	This study				DSDP Site 522			17-1-015	17-1-015	17-1-015		17-1-015-LP-X		LP-X			0.000000195												g												980												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-018	17-1-018	17-1-018		17-1-018-LP-AF-DIR		LT-AF-Z											337.5				g			-51.1					0.00000351				981												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-018	17-1-018	17-1-018		17-1-018-LP-ARM		LT-AF-I															g								0.000118				982												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-018	17-1-018	17-1-018		17-1-018-LP-IRM		LT-IRM															g								0.00241				983												u		300			0				1										300			
	This study				DSDP Site 522			17-1-018	17-1-018	17-1-018		17-1-018-LP-X		LP-X			0.000000177												g												984												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-021	17-1-021	17-1-021		17-1-021-LP-AF-DIR		LT-AF-Z											356.9				g			-38.8					0.00000315				985												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-021	17-1-021	17-1-021		17-1-021-LP-ARM		LT-AF-I															g								0.000118				986												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-021	17-1-021	17-1-021		17-1-021-LP-IRM		LT-IRM															g								0.00246				987												u		300			0				1										300			
	This study				DSDP Site 522			17-1-021	17-1-021	17-1-021		17-1-021-LP-X		LP-X			0.000000171												g												988												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-022	17-1-022	17-1-022		17-1-022-LP-AF-DIR		LT-AF-Z											358.5				g			-51.7					0.0000054				989												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-022	17-1-022	17-1-022		17-1-022-LP-ARM		LT-AF-I															g								0.000123				990												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-022	17-1-022	17-1-022		17-1-022-LP-IRM		LT-IRM															g								0.0022				991												u		300			0				1										300			
	This study				DSDP Site 522			17-1-022	17-1-022	17-1-022		17-1-022-LP-X		LP-X			0.000000157												g												992												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-023	17-1-023	17-1-023		17-1-023-LP-AF-DIR		LT-AF-Z											352.8				g			-54.9					0.00000318				993												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-023	17-1-023	17-1-023		17-1-023-LP-ARM		LT-AF-I															g								0.00012				994												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-023	17-1-023	17-1-023		17-1-023-LP-IRM		LT-IRM															g								0.0025				995												u		300			0				1										300			
	This study				DSDP Site 522			17-1-023	17-1-023	17-1-023		17-1-023-LP-X		LP-X			0.000000179												g												996												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-026	17-1-026	17-1-026		17-1-026-LP-AF-DIR		LT-AF-Z											23.3				g			-47.6					0.00000342				997												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-026	17-1-026	17-1-026		17-1-026-LP-ARM		LT-AF-I															g								0.00012				998												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-026	17-1-026	17-1-026		17-1-026-LP-IRM		LT-IRM															g								0.00245				999												u		300			0				1										300			
	This study				DSDP Site 522			17-1-026	17-1-026	17-1-026		17-1-026-LP-X		LP-X			0.000000182												g												1000												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-030	17-1-030	17-1-030		17-1-030-LP-AF-DIR		LT-AF-Z											351.4				g			-50.4					0.00000394				1001												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-030	17-1-030	17-1-030		17-1-030-LP-ARM		LT-AF-I															g								0.000114				1002												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-030	17-1-030	17-1-030		17-1-030-LP-IRM		LT-IRM															g								0.00221				1003												u		300			0				1										300			
	This study				DSDP Site 522			17-1-030	17-1-030	17-1-030		17-1-030-LP-X		LP-X			0.000000161												g												1004												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-035	17-1-035	17-1-035		17-1-035-LP-AF-DIR		LT-AF-Z											8.2				g			-38.2					0.00000548				1005												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-035	17-1-035	17-1-035		17-1-035-LP-ARM		LT-AF-I															g								0.000131				1006												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-035	17-1-035	17-1-035		17-1-035-LP-IRM		LT-IRM															g								0.0025				1007												u		300			0				1										300			
	This study				DSDP Site 522			17-1-035	17-1-035	17-1-035		17-1-035-LP-X		LP-X			0.000000184												g												1008												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-040	17-1-040	17-1-040		17-1-040-LP-AF-DIR		LT-AF-Z											357.1				g			-49.7					0.00000869				1009												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-040	17-1-040	17-1-040		17-1-040-LP-ARM		LT-AF-I															g								0.000143				1010												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-040	17-1-040	17-1-040		17-1-040-LP-IRM		LT-IRM															g								0.00288				1011												u		300			0				1										300			
	This study				DSDP Site 522			17-1-040	17-1-040	17-1-040		17-1-040-LP-X		LP-X			0.000000205												g												1012												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-042	17-1-042	17-1-042		17-1-042-LP-AF-DIR		LT-AF-Z											2.6				g			-58.2					0.0000083				1013												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-042	17-1-042	17-1-042		17-1-042-LP-ARM		LT-AF-I															g								0.000148				1014												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-042	17-1-042	17-1-042		17-1-042-LP-IRM		LT-IRM															g								0.00295				1015												u		300			0				1										300			
	This study				DSDP Site 522			17-1-042	17-1-042	17-1-042		17-1-042-LP-X		LP-X			0.000000204												g												1016												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-045	17-1-045	17-1-045		17-1-045-LP-AF-DIR		LT-AF-Z											5.6				g			-55.2					0.0000164				1017												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-045	17-1-045	17-1-045		17-1-045-LP-ARM		LT-AF-I															g								0.000354				1018												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			17-1-045	17-1-045	17-1-045		17-1-045-LP-IRM		LT-IRM															g								0.00684				1019												u		300			0				1										300			
	This study				DSDP Site 522			17-1-045	17-1-045	17-1-045		17-1-045-LP-X		LP-X			0.000000491												g												1020												u		300			0.01				0										300			
	This study				DSDP Site 522			17-1-048	17-1-048	17-1-048		17-1-048-LP-AF-DIR		LT-AF-Z											354.1				g			-47					0.0000063				1021												u		300			0.015				0										300			
	This study				DSDP Site 522			17-1-048	17-1-048	17-1-048		17-1-048-LP-ARM		LT-AF-I															g								0.000153				1022												u		300			0.08				0.00005										300			
